mode; se_or_pa; number; solver; ver; instance; timeout; width; validation_result; exit_status; time_real; time_user; time_sys; time_perc; time_mem
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; BrinkmannGraph.gr; 100; 10; 0; 0; 0.01; 0.00; 0.00; 54%; 5680
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; BrouwerHaemersGraph.gr; 100; 55; 0; 0; 0.10; 0.09; 0.00; 96%; 6044
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; BubbleSortGraph_5.gr; 100; 30; 0; 0; 0.05; 0.04; 0.00; 88%; 5820
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; CameronGraph.gr; 100; 178; 0; 0; 1.26; 1.25; 0.00; 99%; 7012
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; Cell120.gr; 100; 104; 0; 0; 1.66; 1.64; 0.01; 99%; 6868
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; ChvatalGraph.gr; 100; 7; 0; 0; 0.00; 0.00; 0.00; 33%; 5660
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; ClebschGraph.gr; 100; 9; 0; 0; 0.00; 0.00; 0.00; 37%; 5716
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; CycleGraph_100.gr; 100; 3; 0; 0; 0.02; 0.01; 0.00; 65%; 5944
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; DejterGraph.gr; 100; 43; 0; 0; 0.06; 0.06; 0.00; 92%; 5948
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; DesarguesGraph.gr; 100; 7; 0; 0; 0.01; 0.00; 0.00; 60%; 5816
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; DodecahedralGraph.gr; 100; 7; 0; 0; 0.00; 0.00; 0.00; 66%; 5812
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; DorogovtsevGoltsevMendesGraph.gr; 100; 3; 0; 0; 0.64; 0.62; 0.00; 98%; 11488
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; DoubleStarSnark.gr; 100; 8; 0; 0; 0.01; 0.00; 0.00; 50%; 5744
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; DyckGraph.gr; 100; 9; 0; 0; 0.01; 0.00; 0.00; 46%; 5788
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; EUR.gr.xz; 100; -1; 2; 137; 101.00; 0.00; 0.00; 0%; 2896
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; ErreraGraph.gr; 100; 8; 0; 0; 0.00; 0.00; 0.00; 33%; 5776
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; FibonacciTree_10.gr; 100; 2; 0; 0; 0.01; 0.01; 0.00; 68%; 6036
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; FlowerSnark.gr; 100; 7; 0; 0; 0.01; 0.00; 0.00; 60%; 5808
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; FoldedCubeGraph_7.gr; 100; 32; 0; 0; 0.04; 0.03; 0.00; 88%; 5952
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; FolkmanGraph.gr; 100; 8; 0; 0; 0.01; 0.00; 0.00; 40%; 5672
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; FosterGraph.gr; 100; 20; 0; 0; 0.03; 0.02; 0.00; 86%; 5924
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; FriendshipGraph_10.gr; 100; 3; 0; 0; 0.00; 0.00; 0.00; 42%; 5756
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GNP_20_10_0.gr; 100; 5; 0; 0; 0.00; 0.00; 0.00; 33%; 5764
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GNP_20_10_1.gr; 100; 4; 0; 0; 0.00; 0.00; 0.00; 33%; 5784
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GNP_20_20_0.gr; 100; 7; 0; 0; 0.00; 0.00; 0.00; 66%; 5672
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GNP_20_20_1.gr; 100; 8; 0; 0; 0.00; 0.00; 0.00; 33%; 5720
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GNP_20_30_0.gr; 100; 9; 0; 0; 0.00; 0.00; 0.00; 66%; 5680
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GNP_20_30_1.gr; 100; 9; 0; 0; 0.01; 0.00; 0.00; 54%; 5780
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GNP_20_40_0.gr; 100; 11; 0; 0; 0.01; 0.00; 0.00; 50%; 5672
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GNP_20_40_1.gr; 100; 9; 0; 0; 0.01; 0.00; 0.00; 54%; 5688
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GNP_20_50_0.gr; 100; 11; 0; 0; 0.01; 0.00; 0.00; 50%; 5700
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GNP_20_50_1.gr; 100; 13; 0; 0; 0.01; 0.00; 0.00; 54%; 5724
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GTFS_VBB_EndeApr_Dez2016.zip_tram.gr.bz2; 100; 6; 0; 0; 0.09; 0.08; 0.00; 90%; 6816
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GeneralizedPetersenGraph_10_4.gr; 100; 7; 0; 0; 0.01; 0.00; 0.00; 60%; 5852
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GoethalsSeidelGraph_2_3.gr; 100; 12; 0; 0; 0.00; 0.00; 0.00; 66%; 5816
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GoldnerHararyGraph.gr; 100; 4; 0; 0; 0.00; 0.00; 0.00; 37%; 5756
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GossetGraph.gr; 100; 45; 0; 0; 0.07; 0.05; 0.00; 69%; 6020
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GrayGraph.gr; 100; 11; 0; 0; 0.01; 0.01; 0.00; 72%; 5856
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; GrotzschGraph.gr; 100; 6; 0; 0; 0.00; 0.00; 0.00; 37%; 5680
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; HallJankoGraph.gr; 100; 84; 0; 0; 0.24; 0.23; 0.00; 98%; 6176
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; HanoiTowerGraph_4_3.gr; 100; 16; 0; 0; 0.02; 0.02; 0.00; 79%; 5900
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; HararyGraph_6_15.gr; 100; 7; 0; 0; 0.00; 0.00; 0.00; 37%; 5664
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; HarborthGraph.gr; 100; 6; 0; 0; 0.01; 0.00; 0.00; 60%; 5732
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; HarriesGraph.gr; 100; 17; 0; 0; 0.02; 0.02; 0.00; 88%; 5932
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; HeawoodGraph.gr; 100; 6; 0; 0; 0.00; 0.00; 0.00; 33%; 5764
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; HigmanSimsGraph.gr; 100; 78; 0; 0; 0.13; 0.13; 0.00; 96%; 6104
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; HoffmanGraph.gr; 100; 7; 0; 0; 0.01; 0.00; 0.00; 30%; 5804
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; HoffmanSingletonGraph.gr; 100; 29; 0; 0; 0.02; 0.02; 0.00; 88%; 5920
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; HyperStarGraph_10_2.gr; 100; 9; 0; 0; 0.01; 0.00; 0.00; 75%; 5772
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; IcosahedralGraph.gr; 100; 7; 0; 0; 0.01; 0.00; 0.00; 27%; 5768
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; JohnsonGraph_10_4.gr; 100; 136; 0; 0; 1.29; 1.28; 0.00; 99%; 6872
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; KittellGraph.gr; 100; 8; 0; 0; 0.01; 0.00; 0.00; 50%; 5688
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; KneserGraph_8_3.gr; 100; 35; 0; 0; 0.03; 0.02; 0.00; 82%; 5900
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; KneserGraph_10_2.gr; 100; 36; 0; 0; 0.03; 0.02; 0.00; 76%; 5896
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; LadderGraph_20.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 54%; 5764
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; LjubljanaGraph.gr; 100; 26; 0; 0; 0.03; 0.03; 0.00; 92%; 5920
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; MarkstroemGraph.gr; 100; 5; 0; 0; 0.01; 0.00; 0.00; 60%; 5780
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; McGeeGraph.gr; 100; 8; 0; 0; 0.01; 0.00; 0.00; 50%; 5672
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; MeredithGraph.gr; 100; 8; 0; 0; 0.01; 0.01; 0.00; 68%; 5760
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; NauruGraph.gr; 100; 8; 0; 0; 0.01; 0.00; 0.00; 54%; 5672
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; NonisotropicOrthogonalPolarGraph_3_5.gr; 100; 11; 0; 0; 0.01; 0.00; 0.00; 30%; 5764
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; NonisotropicUnitaryPolarGraph_3_3.gr; 100; 56; 0; 0; 0.06; 0.05; 0.00; 88%; 6024
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; OddGraph_4.gr; 100; 13; 0; 0; 0.01; 0.00; 0.00; 60%; 5800
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; OrthogonalArrayBlockGraph_4_3.gr; 100; 9; 0; 0; 0.00; 0.00; 0.00; 50%; 5776
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; PaleyGraph_17.gr; 100; 12; 0; 0; 0.00; 0.00; 0.00; 66%; 5808
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; PappusGraph.gr; 100; 7; 0; 0; 0.01; 0.00; 0.00; 30%; 5724
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; PoussinGraph.gr; 100; 7; 0; 0; 0.01; 0.00; 0.00; 25%; 5676
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_20_40_10_0.gr; 100; 10; 0; 0; 0.01; 0.00; 0.00; 54%; 5724
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_20_40_10_1.gr; 100; 11; 0; 0; 0.01; 0.00; 0.00; 50%; 5688
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_20_50_10_0.gr; 100; 10; 0; 0; 0.02; 0.00; 0.00; 20%; 5672
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_20_50_10_1.gr; 100; 9; 0; 0; 0.01; 0.00; 0.00; 60%; 5804
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_20_60_10_0.gr; 100; 8; 0; 0; 0.00; 0.00; 0.00; 66%; 5680
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_20_60_10_1.gr; 100; 9; 0; 0; 0.01; 0.00; 0.00; 54%; 5716
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_20_70_10_0.gr; 100; 7; 0; 0; 0.01; 0.00; 0.00; 60%; 5816
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_20_70_10_1.gr; 100; 7; 0; 0; 0.01; 0.00; 0.00; 60%; 5672
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_20_80_10_0.gr; 100; 5; 0; 0; 0.01; 0.00; 0.00; 60%; 5852
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_20_80_10_1.gr; 100; 6; 0; 0; 0.00; 0.00; 0.00; 37%; 5776
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_100_80_30_0.gr; 100; 28; 0; 0; 0.07; 0.06; 0.00; 94%; 5864
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_100_90_30_0.gr; 100; 23; 0; 0; 0.03; 0.03; 0.00; 86%; 5912
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_300_75_30_0.gr; 100; 30; 0; 0; 0.42; 0.41; 0.00; 97%; 6312
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_300_90_30_0.gr; 100; 28; 0; 0; 0.18; 0.15; 0.00; 87%; 6328
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RKT_500_80_30_0.gr; 100; 30; 0; 0; 0.81; 0.81; 0.00; 99%; 6804
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomBarabasiAlbert_100_2.gr; 100; 13; 0; 0; 0.03; 0.02; 0.00; 86%; 5952
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomBarabasiAlbert_100_5.gr; 100; 37; 0; 0; 0.08; 0.07; 0.00; 95%; 5848
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomBipartite_10_50_3.gr; 100; 10; 0; 0; 0.02; 0.01; 0.00; 80%; 5812
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomBipartite_25_50_1.gr; 100; 10; 0; 0; 0.02; 0.01; 0.00; 81%; 5796
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomBipartite_25_50_3.gr; 100; 24; 0; 0; 0.04; 0.03; 0.00; 88%; 5916
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomBoundedToleranceGraph_60.gr; 100; 31; 0; 0; 0.05; 0.05; 0.00; 89%; 6060
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomBoundedToleranceGraph_80.gr; 100; 33; 0; 0; 0.09; 0.08; 0.00; 93%; 6160
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomGNM_100_100.gr; 100; 7; 0; 0; 0.02; 0.01; 0.00; 76%; 5896
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomGNM_250_1000.gr; 100; 105; 0; 0; 0.55; 0.54; 0.00; 98%; 6196
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomGNM_500_500.gr; 100; 23; 0; 0; 0.09; 0.08; 0.00; 95%; 6416
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomHolmeKim_300_2_2.gr; 100; 26; 0; 0; 0.11; 0.10; 0.00; 96%; 6184
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomHolmeKim_700_2_2.gr; 100; 59; 0; 0; 0.37; 0.37; 0.00; 98%; 6980
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomNewmanWattsStrogatz_100_5_3.gr; 100; 23; 0; 0; 0.04; 0.04; 0.00; 89%; 5960
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomNewmanWattsStrogatz_250_10_3.gr; 100; 103; 0; 0; 1.29; 1.29; 0.00; 99%; 6460
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RandomTriangulation_800.gr; 100; 55; 0; 0; 0.41; 0.41; 0.00; 98%; 6940
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RingedTree_6.gr; 100; 10; 0; 0; 0.02; 0.01; 0.00; 80%; 5796
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RingedTree_8.gr; 100; 15; 0; 0; 0.08; 0.07; 0.00; 92%; 6116
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; RingedTree_10.gr; 100; 21; 0; 0; 0.44; 0.42; 0.00; 96%; 7320
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; SchlaefliGraph.gr; 100; 22; 0; 0; 0.01; 0.00; 0.00; 56%; 5768
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; ShrikhandeGraph.gr; 100; 10; 0; 0; 0.00; 0.00; 0.00; 37%; 5676
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; SierpinskiGasketGraph_3.gr; 100; 4; 0; 0; 0.00; 0.00; 0.00; 42%; 5848
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; SimsGewirtzGraph.gr; 100; 33; 0; 0; 0.04; 0.04; 0.00; 91%; 5904
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; SquaredSkewHadamardMatrixGraph_2.gr; 100; 42; 0; 0; 0.03; 0.03; 0.00; 89%; 5848
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; SquaredSkewHadamardMatrixGraph_3.gr; 100; 110; 0; 0; 0.36; 0.35; 0.00; 98%; 6480
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; StarGraph_100.gr; 100; 2; 0; 0; 0.01; 0.00; 0.00; 64%; 5832
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; SylvesterGraph.gr; 100; 18; 0; 0; 0.01; 0.01; 0.00; 81%; 5720
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; SymplecticDualPolarGraph_4_4.gr; 100; 65; 0; 0; 0.11; 0.10; 0.00; 95%; 5928
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; SymplecticPolarGraph_4_4.gr; 100; 65; 0; 0; 0.11; 0.10; 0.00; 95%; 6060
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; SzekeresSnarkGraph.gr; 100; 8; 0; 0; 0.01; 0.00; 0.00; 56%; 5780
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; TaylorTwographDescendantSRG_3.gr; 100; 21; 0; 0; 0.01; 0.00; 0.00; 69%; 5792
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; TaylorTwographSRG_3.gr; 100; 23; 0; 0; 0.01; 0.00; 0.00; 50%; 5700
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; Toroidal6RegularGrid2dGraph_4_6.gr; 100; 10; 0; 0; 0.01; 0.00; 0.00; 50%; 5688
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; Tutte12Cage.gr; 100; 29; 0; 0; 0.04; 0.04; 0.00; 93%; 5832
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; WheelGraph_100.gr; 100; 4; 0; 0; 0.04; 0.03; 0.00; 90%; 5896
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; WorldMap.gr; 100; 6; 0; 0; 0.03; 0.02; 0.00; 81%; 6044
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; aes_32_3_keyfind_1.gaifman.gr; 100; 78; 0; 0; 0.46; 0.45; 0.00; 99%; 6880
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; aes_64_1_keyfind_1.gaifman.gr; 100; 56; 0; 0; 0.42; 0.41; 0.00; 98%; 6632
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_calc_input_to_operand1.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 30%; 5804
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_collect_enqueue_dummy_packet.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 60%; 5848
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_collect_received_announcement.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 50%; 5784
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_collect_send_ack.gr; 100; 2; 0; 0; 0.01; 0.00; 0.00; 50%; 5764
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_collect_send_next_packet.gr; 100; 2; 0; 0; 0.00; 0.00; 0.00; 33%; 5780
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_collect_send_queued_packet.gr; 100; 3; 0; 0; 0.01; 0.01; 0.00; 72%; 5816
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_contikimac_input_packet.gr; 100; 4; 0; 0; 0.02; 0.01; 0.00; 76%; 5836
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_contikimac_powercycle.gr; 100; 6; 0; 0; 0.03; 0.02; 0.00; 81%; 5928
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_ctk_ctk_menu_add.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 60%; 5868
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_cxmac_input_packet.gr; 100; 4; 0; 0; 0.01; 0.01; 0.00; 72%; 5808
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_dhcpc_dhcpc_init.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 60%; 5844
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_dhcpc_dhcpc_request.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 27%; 5708
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_dhcpc_handle_dhcp.gr; 100; 7; 0; 0; 0.05; 0.04; 0.00; 92%; 6140
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_httpd-cfs_send_file.gr; 100; 4; 0; 0; 0.01; 0.00; 0.00; 50%; 5820
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_httpd-cfs_send_headers.gr; 100; 4; 0; 0; 0.02; 0.01; 0.00; 80%; 5880
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_ifft_ifft.gr; 100; 3; 0; 0; 0.03; 0.02; 0.00; 83%; 6052
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_ircc_handle_connection.gr; 100; 6; 0; 0; 0.02; 0.02; 0.00; 82%; 6020
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_ircc_list_channel.gr; 100; 4; 0; 0; 0.01; 0.00; 0.00; 60%; 5760
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_lpp_dutycycle.gr; 100; 6; 0; 0; 0.02; 0.00; 0.00; 65%; 5864
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_lpp_init.gr; 100; 2; 0; 0; 0.01; 0.00; 0.00; 27%; 5680
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_lpp_send_packet.gr; 100; 3; 0; 0; 0.02; 0.01; 0.00; 72%; 5844
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_lpp_send_probe.gr; 100; 3; 0; 0; 0.01; 0.01; 0.00; 72%; 5988
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_nullrdc_packet_input.gr; 100; 4; 0; 0; 0.01; 0.00; 0.00; 60%; 5836
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_polite-announcement_send_timer.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 30%; 5700
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_powertrace_add_stats.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 50%; 5820
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_powertrace_powertrace_print.gr; 100; 3; 0; 0; 0.06; 0.06; 0.00; 95%; 6256
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_process_exit_process.gr; 100; 4; 0; 0; 0.01; 0.00; 0.00; 56%; 5820
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_profile_profile_episode_start.gr; 100; 3; 0; 0; 0.00; 0.00; 0.00; 33%; 5700
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_psock_psock_generator_send.gr; 100; 5; 0; 0; 0.01; 0.00; 0.00; 64%; 5856
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_psock_psock_readto.gr; 100; 4; 0; 0; 0.01; 0.00; 0.00; 42%; 5888
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_ringbuf_ringbuf_put.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 60%; 5828
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_route-discovery_route_discovery_discover.gr; 100; 3; 0; 0; 0.00; 0.00; 0.00; 33%; 5672
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_rudolph1_rudolph1_open.gr; 100; 2; 0; 0; 0.00; 0.00; 0.00; 37%; 5792
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_rudolph1_write_data.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 60%; 5780
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_serial-line_process_thread_serial_line_process.gr; 100; 5; 0; 0; 0.01; 0.00; 0.00; 60%; 5872
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_shell-base64_base64_add_char.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 60%; 5880
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_shell-collect-view_process_thread_collect_view_data_process.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 69%; 5840
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_shell-netperf_memcpy_misaligned.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 60%; 5748
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_shell-ps_process_thread_shell_ps_process.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 54%; 5744
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_shell-rime-debug_recv_broadcast.gr; 100; 2; 0; 0; 0.00; 0.00; 0.00; 37%; 5740
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_shell-rime-ping_recv_mesh.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 50%; 5828
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_shell-rime_process_thread_shell_send_process.gr; 100; 4; 0; 0; 0.01; 0.01; 0.00; 72%; 5932
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_shell-rime_recv_collect.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 60%; 5860
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_shell-sendtest_read_chunk.gr; 100; 3; 0; 0; 0.00; 0.00; 0.00; 33%; 5716
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_shell-text_process_thread_shell_echo_process.gr; 100; 3; 0; 0; 0.01; 0.00; 0.00; 25%; 5800
he; se; 5; htd_gr2td_minfill_iterative_100_20.sh; 1; contiki_shell_process_thread_shell_server_process.gr; 100; 4; 0; 0; 0.01; 0.00; 0.00; 75%; 5768
