mode; se_or_pa; number; solver; ver; instance; timeout; width; validation_result; exit_status; time_real; time_user; time_sys; time_perc; time_mem
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_lpp_send_packet.gr; 100s; 3; 0; 0; 0.17; 0.15; 0.01; 95%; 31392
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_lpp_send_probe.gr; 100s; 3; 0; 0; 0.13; 0.11; 0.00; 93%; 30056
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_nullrdc_packet_input.gr; 100s; 4; 0; 0; 0.10; 0.08; 0.00; 93%; 19808
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_polite-announcement_send_timer.gr; 100s; 3; 0; 0; 0.10; 0.09; 0.00; 94%; 19904
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_powertrace_add_stats.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.01; 92%; 24928
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_powertrace_powertrace_print.gr; 100s; 3; 0; 0; 3.84; 3.69; 0.12; 99%; 96468
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_process_exit_process.gr; 100s; 4; 0; 0; 0.11; 0.09; 0.01; 93%; 22972
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_profile_profile_episode_start.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.00; 87%; 17876
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_psock_psock_generator_send.gr; 100s; 5; 0; 0; 0.11; 0.09; 0.01; 95%; 25016
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_psock_psock_readto.gr; 100s; 4; 0; 0; 0.11; 0.09; 0.00; 92%; 24740
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_ringbuf_ringbuf_put.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.00; 94%; 21868
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_route-discovery_route_discovery_discover.gr; 100s; 3; 0; 0; 0.09; 0.07; 0.01; 91%; 19976
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_rudolph1_rudolph1_open.gr; 100s; 2; 0; 0; 0.09; 0.06; 0.01; 92%; 19848
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_rudolph1_write_data.gr; 100s; 3; 0; 0; 0.09; 0.08; 0.00; 91%; 22180
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_serial-line_process_thread_serial_line_process.gr; 100s; 5; 0; 0; 0.14; 0.11; 0.01; 95%; 28028
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_shell-base64_base64_add_char.gr; 100s; 3; 0; 0; 0.11; 0.09; 0.00; 93%; 25868
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_shell-collect-view_process_thread_collect_view_data_process.gr; 100s; 3; 0; 0; 0.11; 0.08; 0.01; 92%; 26464
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_shell-netperf_memcpy_misaligned.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.00; 89%; 19988
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_shell-ps_process_thread_shell_ps_process.gr; 100s; 3; 0; 0; 0.11; 0.09; 0.00; 93%; 24760
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_shell-rime-debug_recv_broadcast.gr; 100s; 2; 0; 0; 0.10; 0.08; 0.00; 90%; 17768
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_shell-rime-ping_recv_mesh.gr; 100s; 3; 0; 0; 0.11; 0.08; 0.01; 92%; 26672
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_shell-rime_process_thread_shell_send_process.gr; 100s; 4; 0; 0; 0.13; 0.11; 0.01; 94%; 26432
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_shell-rime_recv_collect.gr; 100s; 3; 0; 0; 0.12; 0.10; 0.00; 93%; 24244
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_shell-sendtest_read_chunk.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.00; 91%; 20116
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_shell-text_process_thread_shell_echo_process.gr; 100s; 3; 0; 0; 0.09; 0.07; 0.01; 92%; 20044
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_shell_process_thread_shell_server_process.gr; 100s; 4; 0; 0; 0.12; 0.09; 0.01; 92%; 25828
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_shell_shell_register_command.gr; 100s; 3; 0; 0; 0.10; 0.07; 0.01; 94%; 22064
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_tcpip_eventhandler.gr; 100s; 3; 0; 0; 0.11; 0.09; 0.00; 93%; 25516
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_uip-neighbor_uip_neighbor_add.gr; 100s; 4; 0; 0; 0.10; 0.08; 0.00; 93%; 22620
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_uip-neighbor_uip_neighbor_periodic.gr; 100s; 3; 0; 0; 0.09; 0.08; 0.00; 91%; 19704
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_uip-over-mesh_recv_data.gr; 100s; 3; 0; 0; 0.12; 0.10; 0.00; 93%; 25048
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_uip_uip_connect.gr; 100s; 4; 0; 0; 0.13; 0.10; 0.01; 93%; 28116
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_uip_uip_init.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.00; 93%; 19684
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_uip_uip_unlisten.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.00; 93%; 19768
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_webclient_senddata.gr; 100s; 3; 0; 0; 0.22; 0.19; 0.01; 95%; 34308
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; contiki_webclient_webclient_appcall.gr; 100s; 4; 0; 0; 0.13; 0.10; 0.01; 93%; 27848
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_anna.gr; 100s; 9; 0; 0; 0.56; 0.52; 0.03; 98%; 30932
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_fpsol2.i.3.gr; 100s; -1; 2; 124; 100.00; 94.76; 4.98; 99%; 49704
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_inithx.i.2-pp.gr; 100s; -1; 2; 124; 100.00; 95.35; 4.38; 99%; 43568
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_inithx.i.2.gr; 100s; -1; 2; 124; 100.01; 95.77; 3.94; 99%; 44144
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_inithx.i.3-pp.gr; 100s; -1; 2; 124; 100.00; 96.02; 3.54; 99%; 46556
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_jean.gr; 100s; 8; 0; 0; 0.33; 0.31; 0.00; 97%; 26660
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_miles250.gr; 100s; 9; 0; 0; 0.26; 0.24; 0.01; 96%; 26368
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_miles750.gr; 100s; -1; 2; 124; 100.01; 97.47; 2.02; 99%; 54128
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_miles1000.gr; 100s; -1; 2; 124; 100.00; 96.16; 3.38; 99%; 53832
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_mulsol.i.1.gr; 100s; -1; 2; 124; 100.00; 96.55; 3.21; 99%; 51308
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_mulsol.i.2.gr; 100s; -1; 2; 124; 100.00; 96.93; 2.68; 99%; 59144
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_mulsol.i.3.gr; 100s; -1; 2; 124; 100.01; 97.20; 2.40; 99%; 54468
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_mulsol.i.4-pp.gr; 100s; -1; 2; 124; 100.00; 97.29; 2.30; 99%; 57788
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_mulsol.i.5-pp.gr; 100s; -1; 2; 124; 100.01; 96.77; 2.87; 99%; 58672
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_mulsol.i.5.gr; 100s; -1; 2; 124; 100.01; 97.73; 2.03; 99%; 55248
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_myciel5.gr; 100s; -1; 2; 124; 100.04; 98.83; 0.98; 99%; 389604
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_queen5_5.gr; 100s; 12; 0; 0; 0.15; 0.14; 0.00; 94%; 22332
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_queen6_6.gr; 100s; 20; 0; 0; 1.00; 0.98; 0.01; 99%; 23488
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_queen7_7.gr; 100s; 29; 0; 0; 94.44; 94.09; 0.19; 99%; 42376
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_zeroin.i.2.gr; 100s; -1; 2; 124; 100.00; 97.49; 2.00; 99%; 53340
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_zeroin.i.3-pp.gr; 100s; 30; 0; 0; 95.67; 92.34; 2.97; 99%; 50800
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; dimacs_zeroin.i.3.gr; 100s; -1; 2; 124; 100.00; 97.14; 2.60; 99%; 53436
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_abort_abort.gr; 100s; 2; 0; 0; 0.09; 0.07; 0.01; 93%; 19788
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_bankfixe_pagemap_alloc.gr; 100s; 3; 0; 0; 0.09; 0.07; 0.00; 92%; 19720
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_clock_gettime_clock_gettime.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.01; 91%; 22084
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_clock_gettime_div10quickm.gr; 100s; 2; 0; 0; 0.09; 0.07; 0.01; 93%; 21692
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_clock_settime_clock_settime.gr; 100s; 3; 0; 0; 0.09; 0.08; 0.00; 92%; 19900
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_devf_fd_transfer.gr; 100s; 4; 0; 0; 0.19; 0.17; 0.01; 95%; 30476
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_devio_bfind.gr; 100s; 4; 0; 0; 0.09; 0.07; 0.01; 92%; 20076
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_devio_kprintf.gr; 100s; 4; 0; 0; 0.13; 0.10; 0.01; 93%; 23968
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_difftime_difftime.gr; 100s; 2; 0; 0; 0.11; 0.10; 0.00; 94%; 26624
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_fgets_fgets.gr; 100s; 4; 0; 0; 0.11; 0.09; 0.00; 92%; 24460
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_filesys_filename.gr; 100s; 4; 0; 0; 0.10; 0.07; 0.01; 93%; 22104
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_filesys_getinode.gr; 100s; 4; 0; 0; 0.10; 0.08; 0.00; 90%; 24644
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_filesys_i_open.gr; 100s; 4; 0; 0; 0.19; 0.17; 0.00; 95%; 32944
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_filesys_newfstab.gr; 100s; 3; 0; 0; 0.09; 0.08; 0.00; 94%; 19820
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_filesys_srch_mt.gr; 100s; 4; 0; 0; 0.09; 0.08; 0.00; 94%; 20028
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_gethostname_gethostname.gr; 100s; 3; 0; 0; 0.09; 0.08; 0.00; 91%; 17928
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_getpass__gets.gr; 100s; 4; 0; 0; 0.10; 0.08; 0.00; 92%; 22072
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_inode_rwsetup.gr; 100s; 3; 0; 0; 0.12; 0.09; 0.01; 93%; 26856
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_malloc___insert_chunk.gr; 100s; 4; 0; 0; 0.15; 0.12; 0.01; 96%; 32108
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_nanosleep_clock_nanosleep.gr; 100s; 4; 0; 0; 0.16; 0.15; 0.00; 94%; 27996
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_process_getproc.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.01; 93%; 17952
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_qsort__lqsort.gr; 100s; 4; 0; 0; 0.13; 0.11; 0.00; 95%; 27020
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_ran_rand.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.01; 94%; 22100
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_readdir_readdir.gr; 100s; 4; 0; 0; 0.12; 0.10; 0.01; 94%; 21884
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_regexp_regcomp.gr; 100s; 3; 0; 0; 0.13; 0.11; 0.00; 93%; 27520
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_setbuffer_setbuffer.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.00; 91%; 20032
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_setenv_setenv.gr; 100s; 4; 0; 0; 0.15; 0.13; 0.01; 94%; 28604
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_se_ycomp.gr; 100s; 4; 0; 0; 0.12; 0.10; 0.00; 93%; 24416
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_stat_statfix.gr; 100s; 2; 0; 0; 0.10; 0.08; 0.01; 94%; 24584
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_syscall_fs2_chown_op.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.00; 89%; 17916
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_syscall_fs2__fchdir.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.00; 89%; 17748
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_syscall_proc__time.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.01; 93%; 24632
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_sysconf_sysconf.gr; 100s; 4; 0; 0; 0.18; 0.15; 0.01; 94%; 31188
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_tty_tty_read.gr; 100s; 5; 0; 0; 0.19; 0.17; 0.01; 96%; 32112
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_usermem_ugets.gr; 100s; 3; 0; 0; 0.09; 0.08; 0.00; 91%; 17916
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; fuzix_vfscanf_vfscanf.gr; 100s; 7; 0; 0; 40.22; 39.24; 0.81; 99%; 199248
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; random4reg.gr; 1000s; -1; 2; 124; 1000.15; 992.12; 6.23; 99%; 1304584
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; stdlib_gmtime.gr; 100s; 3; 0; 0; 0.16; 0.13; 0.01; 95%; 30872
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; stdlib_mktime.gr; 100s; 4; 0; 0; 0.12; 0.11; 0.00; 94%; 26760
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; stdlib_print_format.gr; 100s; 5; 0; 0; 1.67; 1.58; 0.07; 99%; 77932
ex; se; 3; BZTreewidth-DFS-SV-ASV-EADD-MMW.exe; 1; stdlib_sincoshf.gr; 100s; 3; 0; 0; 0.15; 0.13; 0.01; 95%; 30292
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; 4x12_torusGrid.gr; 1000s; -1; 2; 124; 1000.11; 992.55; 6.09; 99%; 1381480
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; 8x6_torusGrid.gr; 3600s; -1; 2; 124; 3600.39; 3570.81; 21.47; 99%; 2599284
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; AhrensSzekeresGeneralizedQuadrangleGraph_3.gr; 100s; 18; 0; 0; 0.20; 0.17; 0.01; 95%; 26512
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; BalancedTree_3,5.gr; 100s; 2; 0; 0; 0.13; 0.10; 0.01; 94%; 27780
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; BlanusaSecondSnarkGraph.gr; 100s; 5; 0; 0; 0.11; 0.09; 0.00; 93%; 24144
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; BrinkmannGraph.gr; 1000s; 9; 0; 0; 0.70; 0.67; 0.01; 97%; 22344
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; ChvatalGraph.gr; 100s; 7; 0; 0; 0.10; 0.08; 0.01; 91%; 20024
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; ClebschGraph.gr; 100s; 9; 0; 0; 0.11; 0.08; 0.01; 93%; 19916
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; CycleGraph_100.gr; 100s; 3; 0; 0; 0.21; 0.18; 0.01; 95%; 32528
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; DesarguesGraph.gr; 100s; 7; 0; 0; 3.27; 3.20; 0.03; 99%; 22524
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; DodecahedralGraph.gr; 100s; 7; 0; 0; 3.47; 3.42; 0.01; 99%; 24880
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; DorogovtsevGoltsevMendesGraph.gr; 100s; 3; 0; 0; 11.59; 11.21; 0.32; 99%; 184308
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; DoubleStarSnark.gr; 100s; 7; 0; 0; 50.25; 49.46; 0.55; 99%; 66716
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; DyckGraph.gr; 100s; -1; 2; 124; 100.04; 98.71; 1.09; 99%; 352544
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; ErreraGraph.gr; 100s; 7; 0; 0; 0.13; 0.11; 0.00; 90%; 24076
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; FibonacciTree_10.gr; 100s; 2; 0; 0; 0.12; 0.10; 0.00; 93%; 25212
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; FlowerSnark.gr; 100s; 7; 0; 0; 2.84; 2.77; 0.03; 98%; 24592
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; FolkmanGraph.gr; 100s; 7; 0; 0; 0.14; 0.12; 0.00; 95%; 22120
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; FriendshipGraph_10.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.00; 91%; 17708
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GNP_20_10_0.gr; 100s; 5; 0; 0; 0.11; 0.09; 0.00; 93%; 21940
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GNP_20_10_1.gr; 100s; 4; 0; 0; 0.10; 0.08; 0.00; 92%; 19872
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GNP_20_20_0.gr; 100s; 7; 0; 0; 0.13; 0.10; 0.01; 93%; 26264
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GNP_20_20_1.gr; 100s; 8; 0; 0; 0.16; 0.13; 0.01; 94%; 24220
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GNP_20_30_0.gr; 100s; 9; 0; 0; 0.15; 0.13; 0.00; 94%; 24288
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GNP_20_30_1.gr; 100s; 9; 0; 0; 0.14; 0.12; 0.01; 94%; 24396
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GNP_20_40_0.gr; 100s; 11; 0; 0; 0.13; 0.11; 0.01; 94%; 24128
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GNP_20_40_1.gr; 100s; 9; 0; 0; 0.16; 0.13; 0.01; 93%; 24360
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GNP_20_50_0.gr; 100s; 11; 0; 0; 0.13; 0.11; 0.01; 92%; 22252
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GNP_20_50_1.gr; 100s; 13; 0; 0; 0.15; 0.13; 0.01; 95%; 24340
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GeneralizedPetersenGraph_10_4.gr; 100s; 7; 0; 0; 3.17; 3.11; 0.04; 99%; 24716
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GoethalsSeidelGraph_2_3.gr; 100s; 12; 0; 0; 0.12; 0.09; 0.01; 95%; 24088
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GoldnerHararyGraph.gr; 100s; 4; 0; 0; 0.10; 0.09; 0.00; 93%; 17612
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GrayGraph.gr; 100s; -1; 2; 124; 100.03; 98.40; 1.28; 99%; 272420
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; GrotzschGraph.gr; 100s; 6; 0; 0; 0.11; 0.09; 0.00; 92%; 19956
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; HararyGraph_6_15.gr; 100s; 7; 0; 0; 0.12; 0.10; 0.01; 92%; 21968
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; HarborthGraph.gr; 1000s; 6; 0; 0; 37.38; 36.97; 0.32; 99%; 61360
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; HeawoodGraph.gr; 100s; 6; 0; 0; 0.13; 0.11; 0.00; 93%; 22020
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; HoffmanGraph.gr; 100s; 7; 0; 0; 0.12; 0.11; 0.00; 93%; 21968
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; HyperStarGraph_10_2.gr; 100s; 9; 0; 0; 0.12; 0.11; 0.00; 94%; 25764
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; IcosahedralGraph.gr; 100s; 7; 0; 0; 0.11; 0.10; 0.00; 92%; 20000
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; KittellGraph.gr; 1000s; 8; 0; 0; 0.37; 0.34; 0.02; 98%; 22264
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; KneserGraph_10_2.gr; 100s; 36; 0; 0; 6.68; 6.33; 0.32; 99%; 43848
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; LadderGraph_20.gr; 100s; 3; 0; 0; 0.11; 0.09; 0.00; 92%; 22136
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; MarkstroemGraph.gr; 100s; 5; 0; 0; 0.11; 0.09; 0.01; 91%; 22160
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; McGeeGraph.gr; 100s; 8; 0; 0; 64.29; 63.93; 0.19; 99%; 35384
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; MeredithGraph.gr; 100s; -1; 2; 124; 100.03; 98.53; 1.23; 99%; 234836
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; NauruGraph.gr; 100s; 7; 0; 0; 25.26; 25.11; 0.08; 99%; 27232
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; NonisotropicOrthogonalPolarGraph_3_5.gr; 100s; 11; 0; 0; 0.11; 0.10; 0.00; 94%; 26168
ex; se; 3; BZTreewidth-DFS-SV-ASV-MMWLIMIT.exe; 1; NonisotropicUnitaryPolarGraph_3_3.gr; 100s; -1; 2; 124; 100.00; 98.71; 1.00; 99%; 46520
